cp1,cp2,tipo_precio
-1.804032878360384,-0.0382670370051526,bajo
-1.463864438636004,0.088097524914335,medio
-0.0174500975762861,-0.1498485276607981,bajo
1.2555857088453806,-0.9938235317256228,bajo
-1.9279450121678112,0.3663401766986223,medio
0.1766031531223906,0.6076862630813987,medio
-1.374264906227622,0.4259284369632082,bajo
-1.3379672740141402,0.2913003721628581,medio
-2.0756319277200546,0.8609314267759117,medio
-2.0756319277200546,0.8609314267759117,medio
-2.0756319277200546,0.8609314267759117,medio
-2.0756319277200546,0.8609314267759117,medio
-1.2304008349405602,0.2344783762708245,alto
-1.0893426422044583,0.5196850313157414,medio
-1.316045365547553,0.4408055242933133,medio
-1.371237018508414,-0.5934040134744315,alto
1.543193913004936,-0.0192916379239691,alto
-1.8694306924360964,-0.2401891441917189,bajo
-1.0787118417666863,0.9535094870164303,bajo
0.2315615767833715,1.2032879147984652,medio
-2.4798089107867742,1.05642822517672,medio
-1.6367417815697676,1.132523346130483,medio
-0.0987179297738896,0.194460037752138,medio
-2.290049413225292,-0.4017154587158018,medio
1.289188772090521,0.1701301279508291,bajo
-0.0649251411162209,-0.0162743864579971,bajo
-1.3059359958927637,-0.0573743711055899,medio
0.1462517160793509,0.3510462105901625,medio
-2.1127729153046504,-0.1608529218173596,medio
-0.1862174586270501,0.2278481104436447,medio
-1.3054237030534814,0.2881445170342665,medio
4.528512774819189,-1.3325345364785022,medio
0.0509912828909237,-0.435891282129193,bajo
-1.5566740598620987,-0.7954738175517633,medio
2.8362412101893617,-1.394134477381488,alto
0.0064418262033897,-0.8360770574368603,alto
1.7960863729954406,-0.3461190600351411,bajo
0.9289767435824348,1.95908525594218,bajo
0.8399079908006087,2.5905368275293204,bajo
-2.2765999382991007,1.521527165301916,medio
-0.3922345469691708,1.7283173598013375,bajo
-2.0698382318587973,1.5015454768006262,medio
2.6126219153726757,1.1739847035347333,alto
6.018902185774672,1.027577818061354,alto
-0.2996804587875782,1.7531299747401037,bajo
2.0238083765542543,1.5849851146705691,medio
2.0238083765542543,1.5849851146705691,bajo
2.0238083765542543,1.5849851146705691,medio
-2.126962166172353,-0.9163956886821236,bajo
-1.4877070025862853,-0.8586457334718914,bajo
-1.4827307937787513,-0.8606473753308085,bajo
-1.7212846481248265,-0.8428447983237248,bajo
-1.4926797913190373,-0.8566454673118464,bajo
1.7161155301878503,-0.5830913835041869,bajo
0.2403768164453778,-1.6310923257728769,medio
2.394781811497558,-1.0308778769612084,medio
0.0657202288684825,-1.430381205893125,medio
-1.0035971161843702,-1.3400291857885889,bajo
0.0657202288684825,-1.430381205893125,medio
-1.079724560752683,-1.30940750459434,bajo
0.0657202288684825,-1.430381205893125,medio
2.3568037141374294,-1.313441772520893,alto
-1.5141952233899418,-1.6961193890021602,medio
-1.6805791559587688,1.1984282432510451,bajo
-1.5519028130187889,0.9809996939813296,bajo
-0.1115902578078587,0.9306017863804412,medio
0.2906156677437529,1.6030362627490131,bajo
-1.3955643493173908,-0.1033276461115499,medio
0.0509912828909237,-0.435891282129193,bajo
-2.087822889100839,-0.916755091657174,bajo
0.985562646681838,-0.8865236818260899,alto
-0.0395259886872183,-0.0867243192321806,medio
0.632790808390052,-0.6761186032683394,medio
0.5797694348141579,1.3226333056596158,bajo
1.2687270312230214,-1.4139684405815491,medio
-1.5546042272824516,-1.719391779629718,medio
0.148711174938758,-1.3884768067355948,alto
-0.9806139901948788,-1.4563459627142985,medio
-0.972844147538074,-1.4611301153885192,medio
-1.540817524668121,-1.2926500892428294,medio
-1.744780191557587,0.0254289735422036,bajo
-1.2337380870980694,-0.1436225851304268,bajo
-2.5291112165275678,1.3034950097093216,bajo
2.5930565726322192,1.6930684479889977,medio
3.977829722357006,0.342287536172871,bajo
1.2729071076951195,0.7768395079846911,bajo
3.977829722357006,0.342287536172871,bajo
2.1599881695405934,-1.917458315304246,alto
-1.2818470729442393,-1.7825100058718988,alto
-2.367117876369486,0.719781276620902,medio
1.8874592099091805,0.2035485686332819,medio
0.7690798400410271,1.413384922366513,bajo
3.714106136481013,1.1920683663561331,medio
0.43850372968222,1.6521338051573888,bajo
-0.4133292288871225,1.7287248243780708,medio
3.3045822631977093,-0.6851618663757402,medio
-0.2309513350849222,-0.479319117199725,medio
2.781080498519383,-0.9372692138753368,medio
-1.4905449076428137,-0.9267102148605406,medio
-1.1651846365565786,-0.4730597162531966,medio
0.6832080257865265,-0.6792015325427301,medio
0.903709598831582,-0.7864058129975973,medio
-0.4564282889324489,1.7467015072124532,bajo
-0.2551254404678729,1.592620169322406,bajo
1.0417574919435784,-0.6488062781308471,alto
1.533565601992394,-1.338226970502823,alto
4.495857074124152,-1.5141980441158926,medio
0.3141014798169247,-0.2712876140143261,alto
-1.48176316538601,1.3204679492916795,bajo
-1.2483143400178325,-0.4170862579860598,bajo
-1.402014330361017,-1.2167245250123242,medio
0.5146253203162368,-1.5586127137472088,medio
1.1563199276617075,-0.0112626353011264,medio
8.20690927734299,-1.2663600210249706,alto
7.183750981047975,2.182054275069456,medio
1.9093724655100477,0.9507782839205424,alto
6.373450101776294,0.2198334298960827,medio
5.608698428581556,-0.1030870382495879,medio
-1.6433198418302322,2.221750973664867,bajo
-0.3429166769970067,1.2518878123301462,bajo
1.772512926400852,1.05329964294518,bajo
-0.1466564404032121,0.8062699803767072,bajo
0.4681580935177133,1.016852050799517,medio
-0.7763854808843695,1.5675130156525603,bajo
1.224140087815974,1.495153892264933,bajo
-1.6194942510533517,0.6438238229401437,bajo
0.0675299682315209,0.6997084061534458,bajo
0.0723530014508992,0.3542908236148261,medio
-1.60076299639391,0.709275676596528,bajo
-2.2668134375939477,0.8290111049114908,bajo
-0.360028260713289,1.1965437307656657,bajo
1.3837658131132458,1.002041945470019,bajo
-1.310412420127743,0.8449028617239269,bajo
-2.310076711537054,0.453622991174664,bajo
-2.3806654602126245,0.5409214652042059,medio
-1.3269909256440464,0.2784146783855445,medio
1.1548185164487068,1.586198779629961,bajo
-1.420960549487013,-1.8041245776673969,medio
0.0802542644881081,-2.307549249823451,medio
-1.3299940913414572,-2.215183188484319,medio
-1.556263144304156,-1.6424532302195387,medio
-0.5624428874129788,-1.841726585179536,medio
-1.59516085274883,1.0878759822641997,bajo
1.264392858005447,1.1306620467454147,bajo
0.5768911327294595,0.9341857253798004,medio
0.0676608944143723,1.1524694209375463,bajo
-1.4352896833145563,0.222416288279079,medio
-0.2321346704515792,1.08360444938087,medio
0.5247411854232382,0.4790098767782843,alto
1.4655742540130166,0.7915397801764917,medio
0.216716882184279,0.7190180241020815,medio
-0.2110825324977582,1.033868019871944,bajo
-0.002650679918616,0.5446113915348333,medio
-1.682328546540888,0.3524590046501936,bajo
-1.5110684209848706,-1.9399314361561448,medio
-1.4683607035543078,-1.350917728926886,medio
-2.1263833716718152,-1.6539358499056598,bajo
0.0404981737226085,-1.396038130424874,medio
-2.1887131684936048,-0.432139906933034,alto
-1.265517613767851,-0.0883628374810578,medio
-1.7011615236700068,-0.0218984753457774,alto
-1.2727259973168557,-0.2861049295624956,alto
-0.326099410373488,-0.5333948662604652,medio
-1.410217075648448,0.321887437939142,bajo
-1.9571456814786092,-0.4449962309248086,alto
2.084526086196006,0.200864775782264,medio
-1.4021406543709185,-0.4481474142592225,medio
1.7194645378942073,0.389094868680859,medio
-2.190030535795306,-0.7906726437177601,medio
-1.8743089975639888,0.132616099278255,medio
4.020585059798646,-0.2156800370121262,alto
-1.7378798087689027,-0.3930203610000943,medio
-2.257269205097441,0.111508138219767,medio
-0.9577564372043592,0.0091494636370028,bajo
-2.142894883721581,-0.5444675244728825,alto
-0.9003436884794623,-0.0890555841465318,alto
0.4902703065087844,-0.7087876891419724,medio
0.0273491534021217,0.4313544742425945,alto
1.3109494430698785,0.3992353371843427,medio
-2.566788050331401,0.1815784334136374,medio
-2.3139545104341286,-0.2413658054380663,medio
-1.8945395924094508,-0.3856923263043091,alto
0.8078263303944173,-0.3689711524944675,medio
0.7983418552243748,-0.2384294117298011,alto
-1.5309739796887525,0.0121769362479644,medio
4.020407198263748,-0.2047280046512827,alto
-1.881842957923771,-0.1979837753426183,alto
-1.0282107953285442,-0.796881839918113,alto
-0.2997232715545714,0.0984949630696748,medio
-1.2938142216014796,-0.0416932866498772,alto
-2.5944293598989,-0.2223350863813068,medio
-0.7470761045550751,-0.6108921500246168,alto
-0.1234563876138071,-0.3416126910090486,medio
0.8954274370542818,0.0743515536785092,medio
-1.0178822187988308,-0.4363642759441898,medio
0.2324037273282657,2.2117321588949257,bajo
1.9057751949397057,2.443977518594534,bajo
-0.8925031922627715,-1.3974060396715664,medio
1.2181706010819815,-1.596448766899078,bajo
4.00215145671651,-0.7952813913157526,medio
1.84008979513368,-1.1064830515162465,medio
2.2055519317072525,-1.2731093939477398,medio
2.187666434497537,-1.150661380810832,medio
-0.1904418237754025,-1.215359640621019,medio
-0.5968176520870665,-1.8546693339330709,medio
0.6402005137132263,-1.2024184530850908,alto
-1.95993161286002,-1.5901488345814814,medio
0.5423365739504136,-1.208367958558597,medio
-1.5564568427637326,-1.2654887938981283,medio
0.8866613842158984,-1.5099921294307186,alto
2.3271110966431854,-0.912585263848456,medio
-0.3334057739983587,-1.175322210489014,medio
2.1424204758794816,-1.7838220341156723,medio
3.608420666697723,-1.128640519061561,alto
2.262478690635912,-0.9817255883662982,medio
2.153526044611289,-1.2025791881263677,medio
-1.1413653206649088,-1.5942281648142804,alto
4.498541273976409,-1.3041421773457158,medio
2.6253515922937467,-1.2870609012244254,medio
-2.218360110661193,-1.4491473973640352,medio
-0.8030525586918976,-1.3889183065477178,alto
-1.5500700529046514,-1.0426652526561202,medio
0.7853699059747716,-1.2496007495754624,alto
-2.212237844023176,1.0950282757188388,bajo
4.857436837857953,1.6748588184305593,bajo
0.4460116147753447,0.4607105606131171,medio
-2.2222135852158384,0.2402735021039063,medio
-0.5118970450534532,0.472274747371126,medio
-0.2251353548004733,0.3901698282037378,alto
1.7094372253866177,0.5043658353349348,alto
5.067746831685673,0.3699803849048579,medio
-1.8057257136141416,0.8999816764441475,medio
-1.7320993936300093,0.3900646378179877,bajo
-2.336394511911451,0.3537638943369366,medio
-0.2492925883261479,0.4272013256614856,alto
-1.8805393738010856,0.1732486799140923,medio
0.4460116147753447,0.4607105606131171,medio
4.950375326983741,0.8138635601826572,medio
-2.1531327689633075,-2.249531859785859,medio
0.5386481117495254,-1.7993466760555743,bajo
-1.5204157471843338,0.5245888456405123,medio
-0.217711035097675,0.9819908960409824,bajo
-2.2177493157267603,0.9794340931468448,bajo
-1.6658424295215106,0.9193180654740346,bajo
-1.7132399330472197,0.9456805816643182,bajo
1.7216692555501345,1.2207302649899427,bajo
-0.3429166769970067,1.2518878123301462,bajo
3.3243004954238966,1.4382784070810437,bajo
-1.8351392063104424,1.0792655186022786,medio
-2.2985782452694883,0.7989750461034776,medio
0.2838223665136282,1.1687978128588692,bajo
2.89171799634938,1.14431717522834,bajo
3.648326454631537,0.8338911282974443,bajo
-2.713814106100593,-0.1031605447200237,medio
1.1529017786660074,-1.371274256991626,medio
-1.1090780033743717,0.4709352276058652,alto
-2.3331685137071405,0.955953434743546,bajo
-0.4163974201707475,0.5993893612779011,bajo
0.348026966765954,0.7713666518778531,alto
-0.3840450233117074,0.9415809986198752,medio
2.177525924353592,0.5763108121682528,alto
-0.5079066059674554,1.0600016878897345,bajo
-0.4580119652430081,0.4848863301439236,medio
-0.1596163419246169,0.582089662494142,bajo
0.0888104934109545,0.6940959069710886,bajo
-2.089770526791169,1.0076326559411233,medio
1.6726004698288397,1.01406799690008,medio
0.0091557716170796,0.7501896105373567,bajo
-2.6915780625062644,-0.0790233938232548,bajo
-1.132469408653278,0.3923643643909434,bajo
-1.3734723985073458,0.69800203055898,bajo
-2.68302787555174,-0.0824626410035244,medio
-1.3985957778409033,0.4700364165001743,medio
1.622423280540694,1.3191681459810196,medio
-1.609525740507321,0.2867155423161061,bajo
-2.673810925891164,-0.1059430510545406,bajo
-0.8090955489610491,0.5762968068685138,medio
0.9334264092589538,-0.6188274422252187,medio
0.0962960763075322,-0.411472788054763,medio
-2.3649391096646446,0.8255661943467787,bajo
1.5939881317563744,1.4578629347595875,bajo
-2.314045574996588,1.4253082670832984,medio
-2.288306481283487,1.4254860177902915,bajo
-1.1017161322915228,1.677585197762691,bajo
1.2104676134637342,1.8065633180785563,bajo
-2.237005359556333,1.4048505347086742,medio
-2.2295442318646623,1.5091742720771046,bajo
-1.701367280986697,1.8115057692162624,medio
-1.805364941121272,1.7834096558939283,bajo
-1.8590685681382373,1.6995302646057058,bajo
-1.6356864419457586,-0.6106097556405835,medio
-1.449013386409364,-0.7955368945402712,alto
0.2082070770339676,-0.7419901466899405,medio
-1.123707876763881,-0.7328999647796346,alto
-1.6374031369450308,-0.7955054702974308,medio
-1.8283765174026232,-0.9987060952645196,medio
0.7380350363333696,0.8660980144069337,medio
-2.036366352448092,0.5389094615626259,bajo
-1.444052412034665,0.904719332507974,bajo
-2.129712180663716,0.988078304424136,medio
-0.1002506571977182,1.3004219827185957,medio
-0.3545982292234314,1.1347869127509334,bajo
-1.861907134301516,0.0849584036506684,bajo
-2.474703237987532,0.2340326369056304,medio
1.6307732628181912,0.0343114015304916,bajo
-1.5986613135343868,-0.0629749780360828,medio
-1.1498555115802402,-0.2090207969938676,medio
-1.9222890711685552,-0.0904953504658098,bajo
-1.2187526259342571,0.1841806825580308,bajo
-2.5753224056370976,-0.1627996247105436,bajo
-2.38149144056143,-0.0821628067683244,bajo
-1.2054269414901535,-0.1778146508592998,alto
-1.9222890711685552,-0.0904953504658098,bajo
-1.1759894897440375,-0.0636907916830986,medio
-0.1721675736862848,-1.164282188756132,medio
-1.5390739606302275,-0.8314566166087345,bajo
0.367686186878739,-1.0274149614957229,medio
-1.535070282657517,-1.0594041616012366,medio
-1.331475104239497,-0.9757312115770648,bajo
3.0105782521041315,-1.0135678267196886,alto
3.5905878045430524,-1.2654249261143111,alto
0.556365545332771,-1.222476177640464,medio
1.357558946167277,2.0351728076939493,bajo
-0.2104081312874462,1.242362461985191,alto
-0.3591108703041865,1.6449608826658988,alto
3.9171402695469513,1.298695379252247,alto
-0.4310283875116895,1.6059601585375491,alto
-0.5271659698832266,1.5617190679555284,alto
-2.198721769738788,1.3038232623520882,bajo
-0.2551254404678729,1.592620169322406,bajo
-0.1797108263095216,1.5599005310223069,bajo
-1.200581863951677,-1.0252246076285558,medio
0.2389211303412481,-1.1340909821053342,medio
3.933024968938502,-1.0296146261093817,bajo
0.3890076744768023,-1.2554012682734914,medio
2.38729452893462,-1.0809562698746975,medio
0.3395038406687858,-1.6552329727233783,medio
-2.192978419551484,-1.1411808611454712,medio
0.4606841598596356,1.164711261101968,bajo
2.55168166339486,1.0496339180860943,alto
-2.3684024743031644,0.8799734118594507,bajo
0.8767400814536243,1.3050431735506134,medio
2.256691319924088,2.001154306545288,medio
-1.322606386503386,-0.0597092861335323,medio
-1.3362866856306264,-0.0542064906451008,medio
-1.740811809035859,0.1550501915915557,bajo
0.3823169674662233,-0.7604424777722212,medio
3.332374200396696,-0.3631773560321331,bajo
-1.219855461341741,-1.293798832156373,medio
2.0652617535747986,0.3601713126984274,bajo
-1.410639755661471,0.7546766386183543,alto
0.0599649842096979,0.2984471258843489,medio
-2.5651555873216623,0.1846910195010993,alto
-0.3448127202872056,0.4013817584613661,alto
-0.3318330419363172,0.0684564044627475,bajo
4.036136381198977,2.897590778241094,bajo
-1.7204894981623005,-1.6499413443807738,alto
2.4095914884768583,-0.0613017130341062,bajo
0.1250233153060485,1.013830602126952,alto
0.5770309269327483,1.0411603379537606,medio
-0.5603389230964186,1.0529064802001675,medio
2.3006030736120424,1.0458768954192428,medio
3.1064457340221674,0.7185455112129531,medio
0.1527162067580849,1.5532982962246484,medio
0.6670202252742242,-0.3851704844882595,bajo
-1.5456394819158228,-0.0359014062967929,medio
-2.372129110749658,-0.0326636221336126,alto
2.072337290495645,-0.441962104915251,medio
0.8199544653817177,-1.7975273235093947,medio
1.6759425595882895,1.9280716065082584,bajo
0.9799029696662476,-0.1384017213281052,medio
3.717589467514977,-0.458782379371813,medio
2.681044277461984,2.647382380679472,bajo
2.40831996703928,-0.4254059428236707,medio
5.700441698896313,-1.0883497414920769,alto
-1.6491026106905566,1.1909931151815094,medio
-0.3116599139232217,1.1895749998303502,medio
-1.402605968600814,1.099976254635635,medio
-2.3645798163527827,0.5490910020776948,medio
-0.4737403687956857,1.364875806215074,bajo
-1.107199471095354,0.2639349846321146,medio
-1.6063517756896135,0.5689960702975779,bajo
3.743505947021333,0.5591471413356504,medio
-1.1875567130412774,0.5892741490964555,medio
-2.1295664746530147,0.5886726853904897,medio
-0.1098127867370803,0.5278618868613905,bajo
-1.1690598547666904,-1.6698308928683,alto
-2.169450240112657,-2.21663701406385,bajo
-1.1099621781209372,-2.3739259540056445,alto
0.5216433938495088,-1.772647811380751,alto
0.5338115278570137,-1.8414722531838936,alto
-2.191781604380438,-1.877409806802136,medio
1.289541327240895,-1.9418527225552784,alto
-2.4214603408114828,-1.987768631383132,medio
0.297280517519698,-2.1325310108969187,alto
0.1993987419404468,-2.1148446782556163,medio
-1.987101706055174,-1.9381649563589805,alto
-1.725587376567131,1.0622537620704715,medio
-2.026133136459452,1.0887502382668477,bajo
3.154289177350079,0.827294990138221,medio
3.470033711847273,1.366698283579179,medio
-2.0551949525211564,0.4018237925740737,bajo
-0.4671408341962327,1.1454410917565965,alto
-1.3386348020208811,0.4456214592712191,alto
0.8379626924688189,0.9461627532745084,medio
-1.6837237212128675,0.2518245247921475,medio
0.3335633172437434,0.6936413881835508,medio
-0.0009756354131671,0.8830493481933847,medio
-1.6852735143637687,0.4415487029798284,medio
-2.0419194746471905,0.9010524474390084,bajo
-2.251592575638547,0.8034039566232585,medio
-1.7494973811818395,0.8534104775394215,medio
-1.8480012821798788,0.5321805491438847,medio
-1.662992863542048,0.5265949867759915,medio
0.3071003658382577,-1.613183120927404,medio
-1.0573132818676052,-1.7591765263851802,medio
-1.1498695093269953,-1.747444856437123,bajo
-0.951595000556186,-1.8859062574817071,bajo
0.5902983371551372,0.1627941747950557,bajo
-1.602388568046309,-0.2305548386579774,bajo
-2.3373858824629945,-0.0568598875091961,medio
-2.1106064560154403,0.4492204804291941,medio
0.927981611167379,-0.0775581305075365,medio
-1.6810183637805438,-0.6047754806120937,alto
4.674629819958465,-1.0612276625234125,medio
4.063409086852676,-0.8311148417957607,alto
-1.936798403881954,-0.642137444927984,medio
-1.0555538404406202,-0.6075060427441967,alto
-0.5032201322587377,0.5002250258713777,medio
-1.6998287750805,-0.5972091368155006,medio
-1.4022514382112603,-0.6948287287014513,alto
0.0014309752900407,-0.1118095816025435,alto
-2.5239593646258425,0.0811979442190718,alto
1.620545616680742,-0.1308932772308876,alto
0.2018874492965286,0.0115304436715461,alto
1.1698141336391694,-0.7530392854993982,medio
-2.113882325828381,-0.3837480855240857,medio
-2.0001972106234622,-0.450141137232643,alto
3.167302844874224,-0.7708323040637794,medio
-1.704958887253215,-0.5951455885073388,medio
-2.4896262966373386,-0.3939305249936514,alto
-0.1082926041838088,-0.516617434549508,medio
-1.045235246901303,-0.629324995144939,medio
-2.29503671690761,-0.3451683561392253,bajo
3.5382869611120467,-0.9415997280444084,alto
-1.619034272564779,-0.1292683737301838,medio
1.812524068786318,-0.1333176462801097,medio
1.1698141336391694,-0.7530392854993982,medio
2.755144819651812,0.138114768953647,medio
-1.573058749977987,0.1168006987674906,medio
-1.4759200881325136,0.0194140463834599,alto
0.6558130124748424,-0.1888405718730087,alto
-1.8283535995059996,2.109005862282625,bajo
-2.008445800096736,2.119420769218113,medio
4.605171728811103,-1.1792819321442112,alto
-1.5512039193944052,-1.2198439124007905,medio
3.6168552055628487,-1.9367895517206872,alto
3.5382869611120467,-0.9415997280444084,alto
0.8554135286022991,-1.4068903780489572,medio
0.7060766134707736,-1.135709073977366,medio
3.6385751505824167,-1.2489969169999209,alto
3.147432861358398,-1.738202419033052,alto
1.155843167760831,-1.3496321269858012,alto
-2.5030061430611146,-1.5599262430534346,alto
-1.3908363550440357,-1.4366024927879426,medio
-2.3768901424852538,-1.3403920659136233,alto
3.3046994554771945,-1.0622911957287553,medio
5.097386126371075,-0.967638652335947,medio
0.7522476850779475,-1.2604561503909613,medio
-1.160616863376973,1.3015590985087242,bajo
1.1356090629158475,0.5219348705704332,bajo
1.1874611171942042,0.2195710878849172,alto
-1.687371446369132,0.5139645622529408,medio
3.2197928610528157,0.8749809006490996,medio
-0.1258676586433547,0.6558976129094184,medio
5.23482736338969,0.4308400787973961,alto
2.8225452655546035,0.4213840535752102,alto
0.560994940126472,0.5327215791743249,alto
-0.125961233510716,0.4035704036163288,medio
3.34261788988534,0.6879434787290001,medio
-0.4924148429072805,0.3627230436894173,alto
-2.29643150553841,0.5240430075045519,medio
1.5380868989820031,0.4787820024523977,alto
-0.5547447509773448,0.5363031747196241,medio
-1.5474043378811078,0.1955272344448739,alto
